ui,EndDate,Duration_tot,UserLanguage,Country,Consent_1,Condition,Age,Gender,Pol_ideo,Education,CRT,Demand_1,Demand_2,Demand,Attention_1,Attention_H,Timing_Inoc_Opening,Timing_Inoc_Warning,Timing_Inoc_1,Timing_Inoc_2,Threat_1,Threat_2,Threat_3,Threat_4,Threat,Affect_T1_1,Sci_Duration_1,Sci_1_Affect_1,Trial_1,Sci_Duration_2,Sci_2_Affect_1,Trial_2,Sci_Duration_3,Sci_3_Affect_1,Trial_3,Sci_Duration_4,Sci_4_Affect_1,Trial_4,Sci_Duration_5,Sci_5_Affect_1,Trial_5,Sci_Duration_6,Sci_6_Affect_1,Trial_6,Sci_Duration_7,Sci_7_Affect_1,Trial_7,Sci_Duration_8,Sci_8_Affect_1,Trial_8,Sci_Duration_9,Sci_9_Affect_1,Trial_9,Sci_Duration_10,Sci_10_Affect_1,Trial_10,Action_Duration_1,Act_1_Affect_1,Trial_11,Action_Duration_2,Act_2_Affect_1,Trial_12,Action_Duration_3,Act_3_Affect_1,Trial_13,Action_Duration_4,Act_4_Affect_1,Trial_14,Action_Duration_5,Act_5_Affect_1,Trial_15,Action_Duration_6,Act_6_Affect_1,Trial_16,Action_Duration_7,Act_7_Affect_1,Trial_17,Action_Duration_8,Act_8_Affect_1,Trial_18,Action_Duration_9,Act_9_Affect_1,Trial_19,Action_Duration_10,Act_10_Affect_1,Trial_20,CCB_real,CCB_cause,CCB_cons,CCB,WEPT_90,WEPT_Time,WEPT_1_acc,WEPT_2_acc,WEPT_3_acc,WEPT_4_acc,WEPT_5_acc,WEPT_6_acc,WEPT_7_acc,WEPT_8_acc,WEPT_Duration_1,WEPT_Duration_2,WEPT_Duration_3,WEPT_Duration_4,WEPT_Duration_5,WEPT_Duration_6,WEPT_Duration_7,WEPT_Duration_8,MIST_Timing_Page.Submit,T_Support,T_Delay,F_Support,F_Delay,MIST_score,MIST_T_score,MIST_F_score,T_Support_1,T_Support_2,T_Support_3,T_Support_4,T_Support_5,T_Delay_1,T_Delay_2,T_Delay_3,T_Delay_4,T_Delay_5,F_Support_1,F_Support_2,F_Support_3,F_Support_4,F_Support_5,F_Delay_1,F_Delay_2,F_Delay_3,F_Delay_4,F_Delay_5,F_Support_1_R,F_Support_2_R,F_Support_3_R,F_Support_4_R,F_Support_5_R,F_Delay_1_R,F_Delay_2_R,F_Delay_3_R,F_Delay_4_R,F_Delay_5_R,F_Support_R,F_Delay_R,MIST_dprime,MIST_cbias,MIST_hitrate,MIST_falsealarm,MIST_D_dprime,MIST_D_cbias,MIST_D_hitrate,MIST_D_falsealarm,MIST_S_dprime,MIST_S_cbias,MIST_S_hitrate,MIST_S_falsealarm,Inoculation_Group
0F0FEF15-287E-4507-A473-D39902695342,25/05/2023 13:46,4512,EN,Ireland,23,5,30,0,6,3,1,0,0,0,2,3,38.316,22.572,16.376,26.101,4,4,4,5,4.25,76,2.727,21,13,4.184,72,6,4.764,76,7,10.375,65,10,2.571,73,8,23.711,70,15,2.555,70,20,5.323,69,11,2.854,78,1,8.894,65,5,5.67,70,9,2.605,65,12,2.549,64,18,5.377,70,3,2.488,34,14,3.06,67,4,2.844,66,16,2.822,62,17,2.922,82,2,3.388,30,19,3,2.666666667,2.666666667,2.777777778,0,2,0,0,0,0,0,0,0,0,1.628,4.829,4.329,NA,NA,NA,NA,NA,29.169,3,5,3,3,12,8,6,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,2,2,0.2,-0.7,0.8,0.6,0.4,-0.8,1,0.6,0,-0.6,0.6,0.6,Cognitive
97380167-FD88-4CEB-B1FC-ABBEC51C7C33,25/05/2023 13:48,757,EN,Ireland,23,2,40,0,5,3,0,0,0,0,3,NA,13.054,15.806,15.972,15.941,5,6,4,4,4.75,52,26.64,49,20,6.105,52,13,4.703,68,9,9.277,44,19,5.037,60,5,8.206,58,1,3.701,52,14,6.543,65,7,6.27,57,3,8.549,62,6,3.974,61,8,8.537,70,4,6.109,71,10,5.846,72,11,6.864,45,16,5.669,69,12,10.208,46,18,4.894,50,15,6.607,57,17,9.809,57,2,4,4.333333333,2.666666667,3.666666667,0,0,0,0,0,0,0,0,0,0,5.102,NA,NA,NA,NA,NA,NA,NA,105.643,5,4,5,1,13,9,6,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0.3,-0.75,0.9,0.6,0.6,-0.5,0.8,0.2,0,-1,1,1,Socioaffective
84DA3AAF-83A5-4555-9198-24451D10158E,25/05/2023 13:50,592,EN,Ireland,23,2,26,0,6,3,3,0,0,0,3,NA,10.887,26.392,16.101,16.299,5,4,5,3,4.25,0,3.401,19,15,2.746,20,11,2.6,22,4,2.503,21,13,2.645,15,10,3.065,16,19,2.793,15,6,2.565,16,16,2.878,28,20,2.901,26,3,5.298,21,2,2.501,18,5,2.6,84,14,2.662,14,17,2.501,19,8,2.864,21,7,7.305,28,1,2.656,23,18,2.64,19,12,2.565,18,9,3,3.333333333,4,3.444444444,0,0,0,0,0,0,0,0,0,0,14.824,NA,NA,NA,NA,NA,NA,NA,90.605,4,3,0,4,13,7,4,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,5,1,0.3,-0.55,0.7,0.4,-0.2,-0.7,0.6,0.8,0.8,-0.4,0.8,0,Socioaffective
0F532EAD-88A5-4A47-9ECA-D03EAF6D545A,25/05/2023 14:05,639,EN,Ireland,23,1,67,1,7,3,0,0,0,0,3,NA,12.152,16.608,16.59,16.481,3,2,5,2,3,17,6.816,9,11,3.803,8,17,4.081,6,16,4.707,7,18,3.666,8,15,5.181,2,4,3.206,8,14,4.11,8,13,9.774,46,3,3.879,7,19,4.497,9,2,6.876,8,9,4.175,6,8,4.13,6,12,3.814,5,20,6.083,11,6,5.808,9,7,9,10,1,4.993,9,10,5.013,12,5,2.666666667,2,2.333333333,2.333333333,0,0,0,0,0,0,0,0,0,0,6.817,NA,NA,NA,NA,NA,NA,NA,68.978,1,3,0,3,11,4,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,5,2,0.1,-0.35,0.4,0.3,0,-0.6,0.6,0.6,0.2,-0.1,0.2,0,Cognitive
A20FBAF5-B35A-44E5-8EAA-100B2E5A0B4A,25/05/2023 14:07,657,EN,Ireland,23,4,69,0,5,4,1,1,1,1,3,NA,11.73,16.59,17.177,17.006,7,7,7,7,7,68,3.601,74,14,3.383,72,15,3.399,74,10,6.7,72,11,3.623,73,7,4.699,75,12,3.261,73,17,10.408,73,6,3.483,73,18,3.504,73,1,3.339,73,20,4.165,72,4,3.851,73,13,3.686,73,8,3.202,74,19,4.273,72,3,3.346,73,5,3.304,74,2,3.507,76,16,3.196,73,9,5,5,5,5,1,1,0.923076923,0,0,0,0,0,0,0,7.105,2.551,NA,NA,NA,NA,NA,NA,89.283,5,5,5,1,14,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,4,0.4,-0.8,1,0.6,0.8,-0.6,1,0.2,0,-1,1,1,Socioaffective
A97E5F8C-61E5-4585-B3D5-48DA7028A694,25/05/2023 14:37,1013,EN,Ireland,23,6,50,1,1,2,0,0,0,0,3,NA,11.371,17.08,16.303,18.499,4,4,5,5,4.5,65,10.849,93,19,12.686,74,1,7.654,73,7,10.297,87,12,3.146,77,3,5.202,90,17,6.285,75,14,4.601,58,16,5.506,41,15,7.682,93,18,5.442,44,5,8.304,74,10,11.05,83,6,4.903,73,2,11.853,64,20,4.848,68,4,8.854,84,8,8.185,61,11,10.482,90,13,9.306,87,9,3,3.333333333,3.666666667,3.333333333,0,0,0,0,0,0,0,0,0,0,9.565,NA,NA,NA,NA,NA,NA,NA,104.045,4,3,4,4,9,7,8,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,-0.1,-0.75,0.7,0.8,-0.2,-0.7,0.6,0.8,0,-0.8,0.8,0.8,Socioaffective
EBD5292F-8794-4A8B-996E-41F384CD4904,25/05/2023 15:27,1166,EN,Ireland,23,3,49,0,6,3,3,0,0,0,3,NA,15.63,43.458,15.901,18.865,5,5,4,5,4.75,80,14.66,41,4,6.197,52,18,8.604,37,14,10.349,34,19,13.569,52,10,10.525,52,2,5.324,39,5,10.572,52,3,6.199,52,8,9.887,31,20,6.254,28,11,9.054,52,9,8.001,52,7,11.18,37,16,5.272,37,17,8.704,38,6,12.072,83,1,9.201,39,12,23.162,52,15,9.073,39,13,4,3.666666667,3.333333333,3.666666667,2,2,0.923076923,1,0,0,0,0,0,0,12.531,9.153,4.557,NA,NA,NA,NA,NA,121.795,4,4,1,0,17,8,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,4,5,0.7,-0.45,0.8,0.1,0.8,-0.4,0.8,0,0.6,-0.5,0.8,0.2,Cognitive
B667F81E-8D24-4BA7-BB3D-1F48C380C723,25/05/2023 15:49,845,EN,Ireland,23,2,48,1,5,3,0,0,0,0,3,NA,11.006,15.981,16.138,18.565,4,4,4,4,4,52,14.121,60,1,10.706,63,2,10.081,73,11,7.988,63,19,8.549,70,5,6.96,64,17,4.326,61,3,9.974,62,10,12.565,63,18,12.44,68,9,5.232,43,20,24.836,67,16,22.325,59,7,15.159,60,14,12.386,44,6,10.004,72,13,7.827,64,8,5.389,74,12,6.587,52,15,10.89,66,4,3,4,3.333333333,3.444444444,1,1,0.923076923,0,0,0,0,0,0,0,3.282,5.204,NA,NA,NA,NA,NA,NA,103.616,4,3,1,2,14,7,3,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,4,3,0.4,-0.5,0.7,0.3,0.2,-0.5,0.6,0.4,0.6,-0.5,0.8,0.2,Socioaffective
D752403B-ECB1-4C8E-A908-88FABEACB732,25/05/2023 15:52,1416,EN,Ireland,23,0,59,1,10,3,1,2,2,2,3,NA,NA,NA,NA,NA,7,7,6,7,6.75,86,17.282,60,10,8.834,69,7,5.36,69,8,4.993,87,5,15.159,50,11,4.382,55,13,5.831,58,16,18.232,68,9,7.653,91,2,12.601,82,3,24.214,88,1,8.031,90,6,15.939,31,19,16.174,57,12,15.755,43,15,16.473,80,4,27.637,44,17,7.391,39,20,18.133,62,14,27.024,65,18,4,2.666666667,4.333333333,3.666666667,0,0,0,0,0,0,0,0,0,0,26.583,NA,NA,NA,NA,NA,NA,NA,344.561,5,4,1,3,15,9,4,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,4,2,0.5,-0.65,0.9,0.4,0.2,-0.7,0.8,0.6,0.8,-0.6,1,0.2,Control
4065109E-4E90-4AC1-BEBA-049800F26FF2,25/05/2023 15:55,513,EN,Ireland,23,0,37,0,8,3,1,0,0,0,3,NA,NA,NA,NA,NA,6,6,7,7,6.5,8,3.486,13,20,3.552,4,5,3.001,11,13,9.919,11,1,2.801,10,17,4.286,12,10,3.001,14,18,3.301,9,8,2.902,11,12,3.706,14,14,3.001,5,3,2.604,12,16,2.701,15,11,4.101,11,6,4.702,8,2,3.402,11,7,4.001,9,9,2.961,12,19,7.101,12,4,2.701,13,15,3.666666667,1,2,2.222222222,0,0,0,0,0,0,0,0,0,0,16.308,NA,NA,NA,NA,NA,NA,NA,76.507,0,2,0,4,8,2,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,5,1,-0.2,-0.3,0.2,0.4,-0.4,-0.6,0.4,0.8,0,0,0,0,Control
A9ADCDA1-9BC2-47EF-AF98-77A455836B16,25/05/2023 16:05,2013,EN,Ireland,23,6,35,0,6,2,1,0,0,0,3,NA,17.326,33.043,20.5,19.632,6,6,7,4,5.75,60,23.371,48,4,10.403,47,14,14.7,40,7,24.932,40,11,10.864,60,17,21.302,10,15,6.789,40,9,22.446,51,3,10.054,41,20,12.016,31,12,7.533,9,2,15.886,29,10,13.208,39,19,29.314,20,1,16.074,54,5,9.803,70,16,11.774,40,6,6.822,53,8,5.485,24,13,12.908,39,18,5,2.666666667,4.333333333,4,1,3,0.692307692,1,0.866666667,0,0,0,0,0,9.296,26.58,18.771,9.768,NA,NA,NA,NA,261.314,3,4,2,2,13,7,4,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,3,3,0.3,-0.55,0.7,0.4,0.4,-0.6,0.8,0.4,0.2,-0.5,0.6,0.4,Socioaffective
DFD85C73-35FB-4AC9-BFBF-ECBB9FF92DE9,25/05/2023 16:10,2152,EN,Ireland,23,3,26,0,5,4,1,2,1,1,3,NA,38.575,16.024,71.717,86.737,4,4,4,2,3.5,82,3,43,8,3.373,27,17,3.984,32,4,7.745,31,20,6.763,37,19,141.019,30,14,2.716,32,12,3.686,41,13,8.181,55,7,22.628,23,18,3.577,100,2,23.717,38,6,2.747,62,9,49.628,42,16,49.747,27,15,4.084,90,3,3.392,0,11,2.601,12,10,4.983,100,1,2.708,51,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,11.246,NA,NA,NA,NA,NA,NA,NA,175.215,5,4,5,1,13,9,6,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0.3,-0.75,0.9,0.6,0.6,-0.5,0.8,0.2,0,-1,1,1,Cognitive
EF82E024-B2FC-41E6-9CAE-183E45DDF67F,25/05/2023 16:55,718,EN,Ireland,23,5,55,0,6,4,0,0,0,0,3,NA,11.518,16.206,18.895,16.248,4,6,7,6,5.75,77,4.314,81,19,6.413,82,8,4.969,84,17,3.099,83,5,2.966,84,10,4.128,78,2,4.037,86,11,3.389,77,6,2.919,81,9,3.273,82,1,3.399,84,14,3.493,82,12,4.712,84,18,3.667,86,16,2.894,85,20,4.693,80,4,3.412,85,15,3.32,83,7,3.362,85,3,3.821,85,13,5,4,5,4.666666667,3,3,0.923076923,1,0.933333333,0,0,0,0,0,8.02,2.368,1.695,1.824,NA,NA,NA,NA,116.943,5,5,5,0,15,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,5,0.5,-0.75,1,0.5,1,-0.5,1,0,0,-1,1,1,Cognitive
6DCBF6D8-9F92-40CA-84CD-5D8DF447CB23,25/05/2023 19:26,649,EN,Ireland,23,4,55,0,5,4,0,0,0,0,3,NA,12.798,16.428,16.105,16.718,4,6,6,6,5.5,84,3.221,82,14,4.914,86,1,3.796,82,11,3.442,83,12,3.871,82,7,5.077,83,18,3.241,84,4,3.569,82,5,3.86,82,15,4.449,81,3,8.677,85,20,3.223,82,8,3.696,82,13,3.565,82,10,3.479,81,2,3.357,84,9,3.15,82,6,3.257,84,17,4.236,82,19,3.422,82,16,5,4,5,4.666666667,4,4,0.923076923,1,1,1,0,0,0,0,2.346,2.122,1.783,1.773,1.922,NA,NA,NA,79.426,4,5,5,0,14,9,5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,5,0.4,-0.7,0.9,0.5,1,-0.5,1,0,-0.2,-0.9,0.8,1,Socioaffective
386FE23D-C4BB-48D7-8280-5754F1AB2779,25/05/2023 21:01,765,EN,Ireland,23,0,39,0,7,3,3,0,0,0,3,NA,NA,NA,NA,NA,6,7,6,7,6.5,28,10.206,4,13,7.631,5,11,10.173,7,18,3.733,10,15,5.86,4,17,4.886,7,16,2.663,9,12,16.411,9,20,9.493,30,3,12.202,6,19,4.752,28,2,6.843,6,9,9.862,28,4,7.241,28,7,4.229,4,10,6.754,24,5,13.592,26,6,3.057,27,8,5.92,4,14,10.39,30,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,12.674,NA,NA,NA,NA,NA,NA,NA,100.286,1,3,0,3,11,4,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,5,2,0.1,-0.35,0.4,0.3,0,-0.6,0.6,0.6,0.2,-0.1,0.2,0,Control
0BF966C6-53FF-4323-984C-1A049224A2E9,25/05/2023 21:33,568,EN,Ireland,23,3,32,0,5,3,2,0,0,0,3,NA,10.88,19.401,15.872,15.901,3,3,3,3,3,51,4.102,52,16,12.9,52,12,3.196,52,10,3.154,52,19,3.9,52,5,2.768,52,18,4.201,51,8,3.697,52,6,2.6,52,13,4.165,52,17,6.273,52,1,12.166,52,15,2.601,52,7,3.046,52,11,13.054,52,3,4.801,52,20,7.171,52,14,5.401,52,4,11.96,52,2,3.001,52,9,3,3,2.666666667,2.888888889,0,0,0,0,0,0,0,0,0,0,4.401,NA,NA,NA,NA,NA,NA,NA,64.864,4,3,1,5,11,7,6,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,4,0,0.1,-0.65,0.7,0.6,-0.4,-0.8,0.6,1,0.6,-0.5,0.8,0.2,Cognitive
8CF65787-B344-48F5-B89A-DC6CABE49A3B,25/05/2023 21:53,1120,EN,Ireland,23,5,32,0,4,3,2,0,0,0,3,NA,17.917,16.453,16.174,18.191,5,6,5,5,5.25,77,14.792,71,5,10.52,71,8,12.649,81,17,11.333,77,2,9.446,81,3,11.76,71,4,3.332,82,12,21.713,79,6,6.702,80,19,14.084,79,15,7.037,71,10,13.324,77,20,13.545,74,16,12.22,77,13,14.668,80,7,49.194,71,1,13.46,80,9,4.674,80,18,11.723,74,14,11.328,71,11,4,4,4,4,2,2,0.923076923,1,0,0,0,0,0,0,22.858,8.084,6.619,NA,NA,NA,NA,NA,104.506,5,5,4,1,15,10,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,4,0.5,-0.75,1,0.5,0.8,-0.6,1,0.2,0.2,-0.9,1,0.8,Cognitive
CC597B9E-A9E5-4AEB-8293-DC8D57AA7263,25/05/2023 22:43,603,EN,Ireland,23,2,42,0,5,2,3,0,0,0,3,NA,10.808,17.008,16.38,18.052,1,1,5,4,2.75,52,7.156,61,9,2.987,52,10,2.958,50,11,2.777,49,20,6.891,67,18,3.785,50,16,4.743,72,12,2.858,52,19,5.643,58,17,6.327,52,4,4.246,66,3,2.804,49,15,4.825,78,5,4.551,50,1,5.389,71,13,6.393,61,7,9.494,74,8,4.432,58,2,4.243,52,14,4.339,52,6,1.333333333,1.666666667,1.666666667,1.555555556,0,0,0,0,0,0,0,0,0,0,1.498,NA,NA,NA,NA,NA,NA,NA,95.211,1,2,0,3,10,3,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,5,2,0,-0.3,0.3,0.3,-0.2,-0.5,0.4,0.6,0.2,-0.1,0.2,0,Socioaffective
FE740C41-3F54-4414-90E2-4E41FBD5EC7E,25/05/2023 22:53,1186,EN,Ireland,23,3,47,1,5,1,2,0,0,0,3,NA,11.692,16.101,16.287,22.166,4,4,3,4,3.75,60,3.679,42,16,3.159,65,17,3.164,42,1,3.183,64,18,3.2,72,11,3.954,47,2,4.088,57,19,6.733,43,12,3.822,42,9,3.616,61,10,3.696,76,13,3.266,62,3,3.634,57,8,5.476,59,5,3.352,62,15,4.981,59,6,4.117,44,7,3.371,60,14,3.228,58,20,3.724,57,4,3,3,3,3,8,8,0.923076923,1,1,1,1,0.933333333,1,1,2.101,2.275,2.048,2.52,2.723,2.917,3.457,2.495,28.614,3,3,0,2,14,6,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,5,3,0.4,-0.4,0.6,0.2,0.2,-0.5,0.6,0.4,0.6,-0.3,0.6,0,Cognitive
0419E5AA-1C81-4F54-8936-DCF4D96D3ED6,25/05/2023 23:08,976,EN,Ireland,23,0,40,0,6,3,2,0,0,0,3,NA,NA,NA,NA,NA,6,6,6,2,5,51,16.395,63,1,2.733,82,12,2.941,81,16,2.95,77,3,2.894,93,5,2.659,82,14,2.829,91,7,5.925,65,8,5.696,33,20,2.765,84,6,10.288,31,19,2.573,82,15,2.577,77,13,2.628,70,11,2.826,95,18,2.738,86,10,2.697,83,4,8.987,79,2,2.736,84,17,2.601,72,9,5,4.333333333,5,4.777777778,0,0,0,0,0,0,0,0,0,0,29.097,NA,NA,NA,NA,NA,NA,NA,119.894,5,4,5,3,11,9,8,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0.1,-0.85,0.9,0.8,0.2,-0.7,0.8,0.6,0,-1,1,1,Control
B7FB1E61-0405-4977-9CB6-EF3BFC129DA3,26/05/2023 00:05,1043,EN,Ireland,23,2,44,0,1,4,1,0,0,0,3,NA,11.879,16.658,16.097,16.171,5,3,6,5,4.75,100,14.84,10,4,6.06,16,12,6.737,57,16,7.028,14,14,4.801,8,18,4.298,20,17,4.977,45,11,11.708,58,2,5.5,14,13,5.422,1,20,5.717,0,7,6.328,72,5,6.84,20,19,6.781,14,10,11.055,57,8,6.926,77,15,11.365,18,6,24.182,37,1,13.068,29,9,9.017,24,3,3.333333333,4.333333333,5,4.222222222,0,0,0,0,0,0,0,0,0,0,7.312,NA,NA,NA,NA,NA,NA,NA,129.401,4,5,4,1,14,9,5,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,4,0.4,-0.7,0.9,0.5,0.8,-0.6,1,0.2,0,-0.8,0.8,0.8,Socioaffective
0D806C4D-EA3F-4DA5-AB7F-3CA6DD4C560F,26/05/2023 00:30,3321,EN,Ireland,23,4,49,0,5,4,2,0,0,0,3,NA,23.581,33.145,20.609,50.523,7,4,4,4,4.75,100,34.763,51,3,5.468,50,17,9.385,51,11,12.304,51,13,7.472,51,19,9.184,51,7,11.113,61,12,7.171,51,8,14.084,51,10,6.533,75,9,16.701,51,18,47.443,77,1,21.961,51,5,3.35,68,15,34.691,51,4,29.869,70,14,4.522,40,16,9.68,78,2,6.8,51,20,3.575,82,6,5,4,5,4.666666667,2,2,0.923076923,0.933333333,0,0,0,0,0,0,88.093,15.057,2.702,NA,NA,NA,NA,NA,1276.6,2,0,1,3,8,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,4,2,-0.2,-0.3,0.2,0.4,-0.6,-0.3,0,0.6,0.2,-0.3,0.4,0.2,Socioaffective
6046320D-FEA3-4765-BCEE-83CCAEAFE4BA,26/05/2023 06:52,727,EN,Ireland,23,5,47,0,6,2,0,0,0,0,3,NA,11.538,16.387,18.333,18.501,4,4,4,5,4.25,63,10.083,30,7,3.946,41,6,4.772,34,1,2.7,30,10,2.6,34,8,3.701,42,4,3.939,29,13,2.601,32,19,2.8,32,15,2.902,31,18,2.601,36,9,4.395,29,14,2.801,38,5,3.796,30,12,3.242,33,11,2.946,28,20,2.797,26,16,8.659,42,3,2.984,36,2,2.872,34,17,5,5,4.666666667,4.888888889,0,0,0,0,0,0,0,0,0,0,9.487,NA,NA,NA,NA,NA,NA,NA,128.701,5,5,5,3,12,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0.2,-0.9,1,0.8,0.4,-0.8,1,0.6,0,-1,1,1,Cognitive
F7C9B10A-FDC4-451D-A220-76BBFAC3B8F4,26/05/2023 09:04,850,EN,Ireland,23,3,38,0,5,4,3,0,2,1,3,NA,12.453,16.523,16.547,16.737,7,6,6,6,6.25,28,3.171,16,15,15.323,27,1,2.926,17,13,10.572,18,6,4.241,19,16,12.103,25,2,3.153,18,18,2.915,21,12,2.734,15,20,13.371,19,4,4.629,16,5,3.594,18,7,3.493,16,19,3.175,20,11,4.288,18,14,3.028,18,10,2.81,18,8,4.951,19,3,3.219,18,17,2.981,19,9,5,5,5,5,0,0,0,0,0,0,0,0,0,0,2.892,NA,NA,NA,NA,NA,NA,NA,95.75,5,4,4,1,14,9,5,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,4,0.4,-0.7,0.9,0.5,0.6,-0.5,0.8,0.2,0.2,-0.9,1,0.8,Cognitive
DCB3D61A-9E5C-453A-9B23-5AE0556ACA97,26/05/2023 09:27,956,EN,Ireland,23,4,48,1,6,4,0,0,0,0,3,NA,15.084,16.283,16.564,24.714,4,5,4,1,3.5,50,6.849,35,16,7.296,69,15,3.253,18,17,3.239,5,2,7.497,38,3,4.7,50,19,4.373,0,4,5.564,71,7,4.7,30,13,4.841,50,18,6.241,1,12,5.623,0,9,5.027,8,14,5.132,64,6,6.436,50,10,9.194,65,5,9.349,50,11,4.531,7,1,4.844,50,8,5.335,22,20,3.333333333,2.333333333,1,2.222222222,0,8,0.461538462,0.466666667,0.266666667,0.333333333,0.133333333,0.133333333,0.2,0.266666667,8.988,5.533,3.66,3.809,2.344,2.737,2.368,2.127,46.023,1,2,0,0,13,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,5,5,0.3,-0.15,0.3,0,0.4,-0.2,0.4,0,0.2,-0.1,0.2,0,Socioaffective
7FA338E2-C9A3-474B-84C4-4CD5F5140043,26/05/2023 09:59,1224,EN,Ireland,23,5,59,1,6,3,2,0,0,0,3,NA,11.808,32.152,42.686,17.071,6,6,4,4,5,80,24.817,41,15,11.982,69,7,19.12,39,18,34.138,20,14,10.334,72,17,27.338,19,11,12.115,81,10,17.38,71,8,19.214,51,20,14.752,51,5,13.713,80,1,22.853,81,9,21.82,41,6,39.16,60,12,16.561,90,3,12.256,72,4,15.673,70,2,15.659,42,16,10.007,22,13,45.74,62,19,5,4,4,4.333333333,0,0,0,0,0,0,0,0,0,0,19.814,NA,NA,NA,NA,NA,NA,NA,145.209,4,3,3,1,13,7,4,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,2,4,0.3,-0.55,0.7,0.4,0.4,-0.4,0.6,0.2,0.2,-0.7,0.8,0.6,Cognitive
E6A7EB2A-347F-4EDB-B7E6-B9D6DEB85E86,26/05/2023 10:26,1643,EN,Ireland,23,1,53,1,5,3,1,0,0,0,3,NA,11.55,20.594,15.902,16.452,7,7,7,6,6.75,70,9.107,50,11,8.383,70,2,21.156,50,18,5.18,40,19,5.539,51,20,5.548,0,1,5.547,50,7,16.974,50,14,4.408,30,10,8.354,40,12,5.071,0,17,5.772,60,3,6.901,50,8,9.685,30,4,6.303,0,6,17.107,40,13,11.381,20,16,5.139,20,15,7.081,50,9,7.57,30,5,5,3.666666667,5,4.555555556,6,8,0.923076923,0.866666667,0.933333333,0.866666667,1,0.933333333,1,0.933333333,6.501,6.65,7.799,4.454,5.495,6.041,4.294,6.244,83.491,4,5,3,4,12,9,7,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,2,1,0.2,-0.8,0.9,0.7,0.2,-0.9,1,0.8,0.2,-0.7,0.8,0.6,Cognitive
